Linija,6:,Potniški,terminal,-,Žusterna,-,Markovec,-,Žusterna,-,Potniški,terminal
Postajališča
Potniški,terminal,6:30,6:50,7:10,7:50,8:30,9:10,9:50,10:50,11:50,12:50,13:00,13:40,14:20,15:00,15:40,16:20,17:00
Sv.Ana,p.t.,6:31,6:51,7:11,7:51,8:31,9:11,9:51,10:51,11:51,12:51,13:01,13:41,14:21,15:01,15:41,16:21,17:01
Banka,I,6:33,6:53,7:13,7:53,8:33,9:13,9:53,10:53,11:53,12:53,13:03,13:43,14:23,15:03,15:43,16:23,17:03
Tržnica,6:34,6:54,7:14,7:54,8:34,9:14,9:54,10:54,11:54,12:54,13:04,13:44,14:24,15:04,15:44,16:24,17:04
Semedela-tunel,6:37,6:57,7:17,7:57,8:37,9:17,9:57,10:57,11:57,12:57,13:07,13:47,14:27,15:07,15:47,16:27,17:07
Žusterna,6:38,6:58,7:18,7:58,8:38,9:18,9:58,10:58,11:58,12:58,13:08,13:48,14:28,15:08,15:48,16:28,17:08
Žusterna,III,6:41,7:01,7:21,8:01,8:41,9:21,10:01,11:01,12:01,13:01,13:11,13:51,14:31,15:11,15:51,16:31,17:11
Beblerjeva,ulica,K,6:42,7:02,7:22,8:02,8:42,9:22,10:02,11:02,12:02,13:02,13:12,13:52,14:32,15:12,15:52,16:32,17:12
Beblerjeva,ulica,6:43,7:03,7:23,8:03,8:43,9:23,10:03,11:03,12:03,13:03,13:13,13:53,14:33,15:13,15:53,16:33,17:13
Kozlovičeva,ulica,6:44,7:04,7:24,8:04,8:44,9:24,10:04,11:04,12:04,13:04,13:14,13:54,14:34,15:14,15:54,16:34,17:14
Kvedrova,cesta,6:45,7:05,7:25,8:05,8:45,9:25,10:05,11:05,12:05,13:05,13:15,13:55,14:35,15:15,15:55,16:35,17:15
Markovec-Center,Za,gradom,6:48,7:08,7:28,8:08,8:48,9:28,10:08,11:08,12:08,13:08,13:18,13:58,14:38,15:18,15:58,16:38,17:18
Postajališča
Markovec-Center,Za,gradom,6:28,6:48,7:30,8:10,8:45,9:30,10:30,11:30,11:08,12:30,13:18,14:00,14:40,15:20,16:00,16:40,17:20
Beblerjeva,ulica,6:30,6:50,7:32,8:12,8:47,9:32,10:32,11:32,11:08,12:32,13:20,14:02,14:42,15:22,16:02,16:42,17:22
Kozlovičeva,ulica,6:31,6:51,7:33,8:13,8:48,9:33,10:33,11:33,11:08,12:33,13:21,14:03,14:43,15:23,16:03,16:43,17:23
